11,2021-03-01 05:30:00,1216.166263,46204.63,46026.74,46039.15,46200.47
timestamp,volume,high,low,open,close
2021-03-02 11:00:00,1024.137147,48864.36,48550.0,48721.09,48846.13
2021-03-02 11:30:00,812.898716,49047.06,48786.68,48848.79,48844.13
2021-03-02 12:00:00,1205.290774,49117.0,48568.98,48844.14,48568.99
2021-03-02 12:30:00,736.584097,48854.52,48568.98,48568.99,48811.03
2021-03-02 13:00:00,933.321193,49076.7,48753.99,48807.45,49046.28
2021-03-02 13:30:00,1165.713496,49054.59,48712.7,49046.29,49000.0
2021-03-02 14:00:00,1941.013219,49699.99,48920.0,49000.0,49558.9
2021-03-02 14:30:00,2209.033262,49593.13,48769.32,49558.9,48899.31
2021-03-02 15:00:00,1845.210397,49043.99,48450.0,48899.3,48595.39
2021-03-02 15:30:00,1333.001258,48749.96,48380.83,48593.15,48676.08
2021-03-02 16:00:00,1261.034063,48718.18,48407.13,48676.09,48659.77
2021-03-02 16:30:00,4105.171255,48663.6,47265.79,48659.77,47520.01
2021-03-02 17:00:00,2444.113836,47919.88,47200.0,47519.58,47878.95
2021-03-02 17:30:00,1218.863518,47982.45,47600.98,47881.6,47852.63
2021-03-02 18:00:00,972.66619,48030.48,47550.0,47852.63,47812.73
2021-03-02 18:30:00,1022.207989,47931.82,47526.31,47812.87,47678.38
2021-03-02 19:00:00,1794.567334,47822.21,47144.22,47678.38,47613.47
2021-03-02 19:30:00,976.695761,47944.43,47390.0,47613.48,47467.43
2021-03-02 20:00:00,1032.366422,47643.28,47229.25,47467.43,47515.8
2021-03-02 20:30:00,1421.282004,47641.26,47047.6,47515.8,47529.57
2021-03-02 21:00:00,936.026895,47870.0,47441.67,47529.57,47707.33
2021-03-02 21:30:00,996.784136,47707.34,47273.01,47707.34,47407.03
2021-03-02 22:00:00,683.353075,47948.42,47331.96,47407.25,47623.22
2021-03-02 22:30:00,570.633187,47960.0,47611.95,47615.27,47789.87
2021-03-02 23:00:00,1501.691218,48326.49,47719.7,47793.36,48006.52
2021-03-02 23:30:00,1358.285109,48489.24,47965.45,48006.52,48440.65
2021-03-03 00:00:00,1358.845074,48712.79,48100.71,48436.61,48677.11
2021-03-03 00:30:00,1172.74616,48745.13,48419.67,48677.11,48507.96
2021-03-03 01:00:00,1024.324799,48882.43,48458.38,48514.8,48533.97
2021-03-03 01:30:00,618.977391,48866.18,48531.75,48531.75,48848.63
2021-03-03 02:00:00,998.988617,49000.51,48554.54,48848.63,48669.21
2021-03-03 02:30:00,554.538801,48793.0,48528.92,48669.21,48594.07
2021-03-03 03:00:00,595.223247,48839.27,48589.97,48594.06,48639.18
2021-03-03 03:30:00,589.864874,48722.3,48494.53,48639.18,48704.75
2021-03-03 04:00:00,1639.97085,49320.73,48653.09,48704.75,49138.29
2021-03-03 04:30:00,1150.478511,49327.7,49059.37,49138.3,49105.47
2021-03-03 05:00:00,1053.558665,49439.09,49052.61,49105.47,49416.82
2021-03-03 05:30:00,1111.028592,49466.69,48837.0,49416.13,49079.64
2021-03-03 06:00:00,1187.469559,49410.53,49078.59,49078.59,49287.0
2021-03-03 06:30:00,1771.311201,49637.39,49287.0,49287.0,49529.9
2021-03-03 07:00:00,1560.697298,49900.0,49474.11,49529.9,49744.42
2021-03-03 07:30:00,1231.76222,49960.0,49657.6,49744.42,49752.97
2021-03-03 08:00:00,3247.887615,50736.84,49752.97,49752.97,50655.34
2021-03-03 08:30:00,2240.861731,50998.0,50548.63,50655.35,50909.41
2021-03-03 09:00:00,2785.250771,51440.85,50720.0,50909.4,51395.51
2021-03-03 09:30:00,2321.568732,51495.0,51026.34,51395.52,51445.31
2021-03-03 10:00:00,2403.798365,51670.01,51187.07,51445.31,51405.14
2021-03-03 10:30:00,2116.239681,51756.05,51268.25,51407.71,51414.19
2021-03-03 11:00:00,2205.836588,51777.0,51400.0,51414.19,51686.0
2021-03-03 11:30:00,2185.509349,51706.1,51155.33,51686.01,51666.33
2021-03-03 12:00:00,1730.740391,51750.87,51355.0,51665.83,51624.77
2021-03-03 12:30:00,3983.67016,52575.17,51599.79,51625.72,52540.04
2021-03-03 13:00:00,3118.338911,52640.0,51600.0,52547.23,51777.77
2021-03-03 13:30:00,2640.264327,51987.41,51188.31,51777.77,51559.5
2021-03-03 14:00:00,3267.587794,51564.15,50726.0,51559.63,50878.52
2021-03-03 14:30:00,3801.561757,51250.0,50651.0,50884.62,50776.36
2021-03-03 15:00:00,2529.577952,51155.0,50581.17,50776.35,50879.39
2021-03-03 15:30:00,1996.500764,50884.85,50481.0,50879.4,50767.36
2021-03-03 16:00:00,2991.993838,51444.89,50750.02,50767.35,51425.96
2021-03-03 16:30:00,1992.130987,51444.9,50964.0,51421.9,51077.0
2021-03-03 17:00:00,1347.677738,51449.84,51076.99,51077.0,51169.98
2021-03-03 17:30:00,1349.038,51444.0,50825.18,51169.98,51307.78
2021-03-03 18:00:00,1370.3411580000002,51600.0,51250.0,51305.5,51412.01
2021-03-03 18:30:00,948.16265,51511.52,51100.0,51412.02,51233.11
2021-03-03 19:00:00,1958.245384,51257.29,50260.0,51233.11,50493.59
2021-03-03 19:30:00,1279.483548,51050.34,50357.15,50494.99,50857.17
2021-03-03 20:00:00,936.786764,51172.62,50684.22,50857.17,50872.74
2021-03-03 20:30:00,1090.728888,51063.33,50431.37,50872.74,50521.4
2021-03-03 21:00:00,950.125369,50863.82,50364.64,50523.93,50860.0
2021-03-03 21:30:00,784.645617,51123.0,50764.86,50859.99,50958.6
2021-03-03 22:00:00,1035.79484,51356.86,50658.68,50956.1,51038.77
2021-03-03 22:30:00,770.008365,51054.34,50500.0,51039.18,50577.34
2021-03-03 23:00:00,896.7271900000001,51068.99,50424.2,50577.33,50913.04
2021-03-03 23:30:00,1139.042622,50912.34,50301.5,50912.34,50349.37
2021-03-04 00:00:00,2679.210703,50565.28,49850.81,50349.37,50516.28
2021-03-04 00:30:00,1250.469933,51147.05,50408.16,50518.11,50894.48
2021-03-04 01:00:00,2014.959967,51617.44,50714.28,50894.48,51540.01
2021-03-04 01:30:00,1018.568856,51622.94,51309.25,51540.01,51475.19
2021-03-04 02:00:00,1130.832969,51773.88,51277.19,51475.14,51400.0
2021-03-04 02:30:00,1360.956643,51463.4,50790.55,51400.01,50791.63
2021-03-04 03:00:00,1452.538136,51033.47,50211.68,50792.02,50310.32
2021-03-04 03:30:00,3459.203184,50371.5,49401.3,50310.32,49574.89
2021-03-04 04:00:00,2217.342534,49811.66,49338.54,49574.89,49645.12
2021-03-04 04:30:00,1770.1276079999998,49727.0,49010.1,49645.12,49065.33
2021-03-04 05:00:00,1341.160873,49383.29,49034.81,49065.32,49182.86
2021-03-04 05:30:00,1502.863151,49698.43,49080.0,49181.2,49661.35
2021-03-04 06:00:00,1567.400441,49870.0,49237.49,49664.4,49662.26
2021-03-04 06:30:00,1077.766684,49669.99,49260.27,49666.18,49393.07
2021-03-04 07:00:00,1329.775883,49816.0,49320.0,49393.08,49673.1
2021-03-04 07:30:00,904.263427,49739.99,49485.25,49673.09,49696.49
2021-03-04 08:00:00,2730.650863,50756.23,49688.46,49701.37,50409.06
2021-03-04 08:30:00,1341.796827,50534.67,50000.9,50409.06,50221.61
2021-03-04 09:00:00,3098.624672,50225.0,48600.05,50221.67,48697.36
2021-03-04 09:30:00,2891.622579,49142.0,48524.86,48697.36,49069.98
2021-03-04 10:00:00,2059.848704,49562.49,48747.46,49069.99,48998.59
2021-03-04 10:30:00,1099.352818,49366.14,48956.21,48998.6,49219.42
2021-03-04 11:00:00,1158.232453,49436.25,48898.64,49216.96,48998.33
2021-03-04 11:30:00,1204.585684,49499.0,48991.28,49000.0,49323.32
2021-03-04 12:00:00,1479.435521,49764.92,49166.66,49323.31,49421.57
2021-03-04 12:30:00,1069.099628,49449.75,49113.63,49421.56,49355.84
2021-03-04 13:00:00,1975.689151,49587.09,48721.43,49355.85,49448.93
2021-03-04 13:30:00,1404.178786,49710.0,49239.0,49448.93,49633.44
2021-03-04 14:00:00,1179.082928,49726.0,49336.59,49633.44,49658.2
2021-03-04 14:30:00,3756.840921,50569.41,49205.13,49658.21,49422.53
2021-03-04 15:00:00,2276.520268,49481.42,48829.07,49422.53,49295.35
2021-03-04 15:30:00,1846.643145,49812.41,49217.0,49289.08,49412.6
2021-03-04 16:00:00,1519.775532,49915.36,49300.01,49412.6,49768.15
2021-03-04 16:30:00,1211.435787,50033.92,49599.99,49768.13,49693.59
2021-03-04 17:00:00,1860.49918,49927.34,49122.44,49694.6,49400.18
2021-03-04 17:30:00,3080.27271,49432.75,48319.36,49400.18,48508.07
2021-03-04 18:00:00,2800.329942,48666.66,48088.0,48508.01,48416.61
2021-03-04 18:30:00,3160.583611,48449.89,47588.52,48418.38,47600.01
2021-03-04 19:00:00,1923.207008,48346.91,47596.29,47600.0,48121.25
2021-03-04 19:30:00,1766.1823450000002,48394.04,47869.38,48121.25,48000.36
2021-03-04 20:00:00,2063.275401,48112.1,47500.0,48000.37,48004.43
2021-03-04 20:30:00,995.355206,48270.99,47873.8,48006.79,48221.0
2021-03-04 21:00:00,799.824621,48434.68,47983.03,48221.0,48370.03
2021-03-04 21:30:00,1171.993325,48424.34,47800.0,48370.03,47955.77
2021-03-04 22:00:00,707.953297,48251.89,47859.16,47955.78,48163.2
2021-03-04 22:30:00,638.565155,48350.0,48073.0,48161.37,48249.99
2021-03-04 23:00:00,1258.746991,48651.06,48049.0,48249.99,48513.2
2021-03-04 23:30:00,1042.070778,48710.94,48318.37,48513.2,48374.09
2021-03-05 00:00:00,4114.544719,48376.2,46710.93,48374.09,46910.05
2021-03-05 00:30:00,2866.206655,47200.0,46512.9,46912.4,46829.84
2021-03-05 01:00:00,2743.709511,47000.0,46300.0,46829.84,46507.55
2021-03-05 01:30:00,1689.502154,46900.0,46411.19,46507.36,46709.94
2021-03-05 02:00:00,1816.462075,46985.04,46366.33,46709.95,46744.76
2021-03-05 02:30:00,1534.402646,47180.85,46606.9,46744.76,47108.28
2021-03-05 03:00:00,1239.94009,47254.62,46800.88,47107.25,46974.42
2021-03-05 03:30:00,999.242577,47339.0,46917.78,46974.42,47289.81
2021-03-05 04:00:00,1006.74739,47289.81,46927.56,47289.81,47136.18
2021-03-05 04:30:00,1075.586552,47307.69,46500.0,47136.18,46679.08
2021-03-05 05:00:00,1082.550349,47179.09,46665.73,46670.26,46856.86
2021-03-05 05:30:00,1150.271877,47253.17,46810.98,46856.85,47153.13
2021-03-05 06:00:00,1044.356059,47393.56,47000.0,47153.13,47018.75
2021-03-05 06:30:00,1040.962167,47442.01,46954.81,47018.47,47396.56
2021-03-05 07:00:00,1129.105054,47547.0,47207.29,47396.56,47224.83
2021-03-05 07:30:00,1115.705548,47463.0,47010.89,47224.83,47380.0
2021-03-05 08:00:00,1976.226304,47500.0,46700.0,47380.0,46718.66
2021-03-05 08:30:00,1911.727258,46871.32,46418.12,46716.4,46634.35
2021-03-05 09:00:00,1224.05292,47068.01,46530.0,46635.75,46831.88
2021-03-05 09:30:00,875.070886,47157.43,46807.43,46831.88,47063.51
2021-03-05 10:00:00,985.17611,47229.79,47010.0,47063.5,47094.38
2021-03-05 10:30:00,1063.96606,47190.0,46780.01,47094.38,47080.97
2021-03-05 11:00:00,1369.443721,47448.47,47080.96,47080.96,47363.29
2021-03-05 11:30:00,994.776655,47523.59,47260.96,47363.29,47478.87
2021-03-05 12:00:00,2430.912099,47880.0,46974.32,47478.86,47241.64
2021-03-05 12:30:00,1338.911154,47799.0,47227.78,47241.64,47649.99
2021-03-05 13:00:00,2129.01024,48159.3,47650.0,47650.0,48103.49
2021-03-05 13:30:00,2804.817083,48296.93,47325.94,48103.31,48056.18
2021-03-05 14:00:00,2538.092152,48649.37,48061.21,48061.21,48488.22
2021-03-05 14:30:00,2606.515469,48728.21,47936.51,48488.21,48136.81
2021-03-05 15:00:00,1669.158539,48698.19,48127.24,48136.82,48248.39
2021-03-05 15:30:00,2040.542579,48310.0,47837.83,48248.39,47867.45
2021-03-05 16:00:00,3439.892354,47867.45,47001.23,47867.45,47009.0
2021-03-05 16:30:00,2125.913297,47692.55,46885.0,47009.0,47658.14
2021-03-05 17:00:00,1882.15245,47975.43,47320.0,47656.65,47855.79
2021-03-05 17:30:00,1649.997226,48237.42,47776.06,47855.73,48096.01
2021-03-05 18:00:00,1832.729947,48558.5,47918.38,48096.0,48525.12
2021-03-05 18:30:00,1206.635101,48535.33,48200.0,48526.65,48478.11
2021-03-05 19:00:00,1823.270788,49050.0,48310.4,48478.12,48985.75
2021-03-05 19:30:00,1864.513656,49400.0,48663.15,48986.72,49295.47
2021-03-05 20:00:00,1868.605824,49448.93,48832.17,49285.76,49400.0
2021-03-05 20:30:00,1049.129229,49407.73,49000.93,49400.0,49173.85
2021-03-05 21:00:00,1059.603913,49398.0,48890.97,49173.85,48980.78
2021-03-05 21:30:00,986.573327,49250.05,48973.0,48980.79,49035.21
2021-03-05 22:00:00,657.241936,49335.07,49033.78,49035.2,49045.36
2021-03-05 22:30:00,1116.656917,49389.99,48673.71,49045.36,49061.76
2021-03-05 23:00:00,1071.527492,49160.29,48579.59,49061.77,48748.03
2021-03-05 23:30:00,950.358263,48999.0,48677.4,48746.04,48751.71
2021-03-06 00:00:00,1112.353818,49127.97,48740.65,48746.81,49127.13
2021-03-06 00:30:00,732.839574,49156.0,48675.67,49127.13,48808.05
2021-03-06 01:00:00,776.4682379999999,48901.65,48520.0,48807.83,48607.76
2021-03-06 01:30:00,517.376687,48795.91,48535.49,48607.67,48647.38
2021-03-06 03:30:00,818.4406730000001,48801.81,48350.0,48647.37,48657.72
2021-03-06 04:00:00,997.554666,48687.49,48115.83,48657.72,48262.35
2021-03-06 04:30:00,729.189394,48519.71,48185.52,48262.35,48451.16
2021-03-06 05:00:00,508.454791,48550.0,48193.0,48450.12,48428.68
2021-03-06 05:30:00,1145.304643,48895.32,48425.46,48428.69,48496.28
2021-03-06 06:00:00,1172.912783,48971.29,48482.17,48496.27,48823.57
2021-03-06 06:30:00,581.159172,48940.9,48714.79,48823.56,48922.0
2021-03-06 07:00:00,982.711559,49117.32,48772.24,48922.0,49050.0
2021-03-06 07:30:00,664.4695830000001,49050.01,48796.5,49050.0,48820.12
2021-03-06 08:00:00,1304.769325,49100.0,48807.19,48820.13,48850.0
2021-03-06 08:30:00,929.153262,48995.73,48600.0,48850.01,48641.64
2021-03-06 09:00:00,931.880339,48785.0,48371.24,48641.65,48465.15
2021-03-06 09:30:00,950.99724,48563.92,48270.01,48465.15,48335.1
2021-03-06 10:00:00,767.600064,48499.99,48227.84,48335.22,48336.76
2021-03-06 10:30:00,1387.3564179999998,48399.71,48000.0,48336.75,48035.36
2021-03-06 11:00:00,705.250038,48279.99,48000.0,48035.37,48157.85
2021-03-06 11:30:00,696.965589,48331.91,48080.67,48157.49,48171.01
2021-03-06 12:00:00,2085.717114,48212.85,47521.01,48171.02,47661.37
2021-03-06 12:30:00,1210.920947,47853.85,47401.82,47661.37,47660.74
2021-03-06 13:00:00,1841.108929,47753.39,47070.0,47660.75,47195.06
2021-03-06 13:30:00,1266.752406,47466.37,47111.36,47195.06,47320.3
2021-03-06 14:00:00,1006.547396,47607.09,47201.12,47320.3,47428.46
2021-03-06 14:30:00,813.864086,47725.51,47309.81,47428.46,47560.96
2021-03-06 15:00:00,626.826241,47654.04,47385.34,47562.67,47602.01
2021-03-06 15:30:00,848.329293,47712.69,47238.32,47600.2,47267.88
2021-03-06 16:00:00,1528.37419,47941.03,47104.85,47267.88,47744.77
2021-03-06 16:30:00,958.759941,47845.88,47530.0,47744.77,47757.43
2021-03-06 17:00:00,1132.54347,48199.95,47655.01,47755.08,48171.08
2021-03-06 17:30:00,1542.390167,48450.0,47922.05,48171.08,48250.69
2021-03-06 18:00:00,891.011212,48399.0,48109.79,48250.7,48330.63
2021-03-06 18:30:00,1112.043487,48623.0,48260.84,48330.63,48473.3
2021-03-06 19:00:00,757.780162,48475.86,48248.27,48473.3,48463.74
2021-03-06 19:30:00,826.642454,48690.6,48336.02,48463.74,48341.01
2021-03-06 20:00:00,1337.222171,48734.84,48340.04,48341.0,48539.46
2021-03-06 20:30:00,1053.044366,48600.68,48223.36,48539.46,48518.5
2021-03-06 21:00:00,858.687885,48623.0,48264.63,48518.51,48480.57
2021-03-06 21:30:00,857.372937,48723.0,48480.57,48480.57,48578.71
2021-03-06 22:00:00,501.273746,48710.58,48463.75,48577.22,48706.31
2021-03-06 22:30:00,1490.152235,49200.0,48706.31,48706.31,48920.88
2021-03-06 23:00:00,719.02665,49033.1,48813.3,48920.87,48996.61
2021-03-06 23:30:00,719.634901,49120.01,48805.0,48997.92,48882.2
2021-03-07 00:00:00,1308.076874,49312.0,48882.2,48882.2,49199.99
2021-03-07 00:30:00,792.182582,49250.0,49000.65,49199.99,49203.25
2021-03-07 01:00:00,939.322554,49385.0,49052.63,49203.25,49179.89
2021-03-07 01:30:00,1226.539393,49490.0,48982.17,49179.9,49121.95
2021-03-07 02:00:00,1481.56374,49698.6,49052.91,49121.95,49530.63
2021-03-07 02:30:00,1098.418278,49851.0,49491.41,49530.63,49550.58
2021-03-07 03:00:00,913.905696,49900.99,49550.57,49550.57,49700.0
2021-03-07 03:30:00,1038.255548,49771.41,49433.88,49700.0,49551.44
2021-03-07 04:00:00,789.75839,49687.98,49296.8,49551.43,49355.47
2021-03-07 04:30:00,733.466349,49543.57,49355.46,49355.47,49436.18
2021-03-07 05:00:00,923.273419,49459.25,49111.11,49436.18,49300.0
2021-03-07 05:30:00,656.046767,49394.07,49125.26,49300.0,49342.0
2021-03-07 06:00:00,693.711676,49417.68,49146.68,49342.0,49313.26
2021-03-07 06:30:00,793.500097,49650.0,49277.6,49309.99,49458.56
2021-03-07 07:00:00,512.495934,49598.91,49327.57,49459.61,49591.67
2021-03-07 07:30:00,1474.510803,50179.17,49520.26,49591.67,50052.68
2021-03-07 08:00:00,3096.307967,50839.54,50041.84,50041.84,50562.62
2021-03-07 08:30:00,1213.20246,50660.38,50370.0,50562.62,50383.09
2021-03-07 09:00:00,2031.347588,50872.82,50384.11,50384.11,50774.31
2021-03-07 09:30:00,2185.635789,51148.22,50688.0,50774.31,50943.02
2021-03-07 10:00:00,1369.860415,50985.84,50658.51,50942.82,50709.15
2021-03-07 10:30:00,1455.950125,50808.99,50448.3,50713.27,50612.92
2021-03-07 11:00:00,972.466503,50819.38,50472.81,50612.92,50640.0
2021-03-07 11:30:00,1085.807212,50899.22,50534.0,50640.0,50705.52
2021-03-07 12:00:00,1027.754021,50821.09,50391.19,50705.52,50485.75
2021-03-07 12:30:00,896.9180120000001,50827.68,50476.1,50485.74,50746.2
2021-03-07 13:00:00,692.298847,50779.06,50504.22,50746.2,50680.3
2021-03-07 13:30:00,783.869862,50850.0,50588.36,50680.3,50764.44
2021-03-07 14:00:00,2469.712504,51250.0,50130.65,50764.44,50388.33
2021-03-07 14:30:00,994.626002,50649.68,50232.17,50388.33,50646.34
2021-03-07 15:00:00,894.095412,50827.93,50426.28,50644.47,50617.57
2021-03-07 15:30:00,817.661528,50709.96,50375.0,50617.58,50585.23
2021-03-07 16:00:00,1539.048101,51010.3,50585.23,50585.23,50766.73
2021-03-07 16:30:00,2041.019889,51352.1,50766.73,50766.73,51052.9
2021-03-07 17:00:00,1264.710198,51201.0,50927.01,51052.89,50995.62
2021-03-07 17:30:00,915.742422,51084.52,50757.59,50995.62,51075.93
2021-03-07 18:00:00,1017.645696,51085.71,50550.0,51075.92,50651.36
2021-03-07 18:30:00,887.626977,50739.97,50368.2,50651.36,50412.31
2021-03-07 19:00:00,965.137888,50580.21,50250.0,50412.31,50459.67
2021-03-07 19:30:00,679.48982,50556.0,50285.0,50459.67,50381.68
2021-03-07 20:00:00,1898.192354,50381.69,49758.01,50381.69,49802.16
2021-03-07 20:30:00,742.171537,50117.0,49802.74,49803.56,50036.64
2021-03-07 21:00:00,812.306515,50073.17,49833.08,50036.63,49973.94
2021-03-07 21:30:00,644.683737,50265.81,49952.0,49971.14,50086.12
2021-03-07 22:00:00,569.713609,50375.0,49986.39,50086.11,50259.86
2021-03-07 22:30:00,947.531831,50784.12,50251.68,50259.86,50498.55
2021-03-07 23:00:00,1109.039622,51046.0,50480.89,50498.56,51045.98
2021-03-07 23:30:00,1838.425489,51450.03,50798.5,51045.98,50971.75
2021-03-08 00:00:00,1839.534478,51647.61,50843.59,50959.11,51477.67
2021-03-08 00:30:00,1418.320174,51685.0,51260.9,51477.66,51491.1
2021-03-08 01:00:00,1384.053337,51847.38,51391.02,51491.1,51546.01
2021-03-08 01:30:00,1200.353117,51699.99,51250.05,51546.0,51557.7
2021-03-08 02:00:00,1635.6478980000002,51594.22,50775.18,51557.7,50896.27
2021-03-08 02:30:00,1267.417726,50909.4,50481.84,50900.0,50730.82
2021-03-08 03:00:00,1586.82001,50808.32,50259.01,50730.82,50315.66
2021-03-08 03:30:00,1014.866246,50666.66,50234.98,50304.75,50598.49
2021-03-08 04:00:00,1055.036531,50598.5,50100.0,50598.49,50436.06
2021-03-08 04:30:00,1196.767142,50537.19,50269.13,50436.05,50417.44
2021-03-08 05:00:00,877.214465,50600.0,50355.16,50417.45,50535.48
2021-03-08 05:30:00,1167.069694,50816.16,50462.12,50535.48,50765.77
2021-03-08 06:00:00,1317.815806,50944.0,50400.0,50765.77,50573.2
2021-03-08 06:30:00,1540.344616,50585.05,50150.42,50573.19,50274.76
2021-03-08 07:00:00,2302.631932,50427.53,49521.2,50274.76,49786.3
2021-03-08 07:30:00,1720.58239,49968.27,49623.94,49786.29,49755.24
2021-03-08 08:00:00,2329.924132,49810.5,49274.67,49755.24,49673.65
2021-03-08 08:30:00,1362.558351,49888.59,49591.95,49673.64,49880.35
2021-03-08 09:00:00,1619.81592,50099.97,49447.36,49880.49,49632.85
2021-03-08 09:30:00,1182.6344210000002,49892.65,49400.0,49632.85,49880.0
2021-03-08 10:00:00,1462.706504,50126.49,49682.3,49883.13,49985.9
2021-03-08 10:30:00,1328.316865,50271.67,49985.02,49985.9,50061.0
2021-03-08 11:00:00,838.051153,50189.99,49878.0,50061.01,49990.2
2021-03-08 11:30:00,1380.632381,50560.0,49970.01,49990.19,50496.82
